osm_id,full_addr,postal_code,municipality,department,country
3396941133,,,,,Nicaragua
3404447764,,,,,Nicaragua
3404615659,,,,,Nicaragua
3404615660,,,,,Nicaragua
3404620322,,,,,Nicaragua
3406568020,,,,,Nicaragua
3406568021,,,,,Nicaragua
3406568022,,,,,Nicaragua
3407296307,,,,,Nicaragua
3407300250,,,,,Nicaragua
3407318333,,,,,Nicaragua
3407761359,,,,,Nicaragua
3407761360,,,,,Nicaragua
3407767674,,,,,Nicaragua
3407767675,,,,,Nicaragua
3407767676,,,,,Nicaragua
3407767677,,,,,Nicaragua
3407767679,,,,,Nicaragua
3407767680,,,,,Nicaragua
3408012145,,,,,Nicaragua
3409612312,,,,,Nicaragua
3409620803,,,,,Nicaragua
3409630470,,,,,Nicaragua
3409660266,,,,,Nicaragua
3411037257,,,,,Nicaragua
3411148056,,,,,Nicaragua
3411168799,,,,,Nicaragua
3413713854,,,,,Nicaragua
3413713861,,,,,Nicaragua
3413714205,,,,,Nicaragua
3413714206,,,,,Nicaragua
3413714219,,,,,Nicaragua
3413714231,,,,,Nicaragua
3413714271,,,,,Nicaragua
3413716655,,,,,Nicaragua
3413716656,,,,,Nicaragua
3413716657,,,,,Nicaragua
3413716659,,,,,Nicaragua
3413716660,,,,,Nicaragua
3413716661,,,,,Nicaragua
3413716662,,,,,Nicaragua
3413716663,,,,,Nicaragua
3413716664,,,,,Nicaragua
3413716665,,,,,Nicaragua
3413716666,,,,,Nicaragua
3416237482,,,,,Nicaragua
3416238547,,,,,Nicaragua
3416251895,,,,,Nicaragua
3423825608,,,,,Nicaragua
3439500094,,,,,Nicaragua
3439500123,,,,,Nicaragua
3447461224,,,,,Nicaragua
3450419014,,,,,Nicaragua
3450419015,,,,,Nicaragua
3450421446,,,,,Nicaragua
3450421447,,,,,Nicaragua
3451339123,,,,,Nicaragua
3454308687,,,,,Nicaragua
3460570840,,,,,Nicaragua
3460570841,,,,,Nicaragua
3463488602,,,,,Nicaragua
3487543308,,,,,Nicaragua
3491805109,,,,,Nicaragua
3493272757,,,,,Nicaragua
3493273267,,,,,Nicaragua
3493344093,,,,,Nicaragua
3493888886,,,,,Nicaragua
3500273568,,,,,Nicaragua
3500277901,,,,,Nicaragua
3503501880,,,,,Nicaragua
3505735918,,,,,Nicaragua
3505766527,,,,,Nicaragua
3507806124,,,,,Nicaragua
3511456493,,,,,Nicaragua
3512709786,,,,,Nicaragua
3512717728,,,,,Nicaragua
3512893319,,,,,Nicaragua
3512893370,,,,,Nicaragua
3512894921,,,,,Nicaragua
3520121007,,,,,Nicaragua
3527225215,,,,,Nicaragua
3527225224,,,,,Nicaragua
3527246653,,,,,Nicaragua
3545957524,,,,,Nicaragua
3545957528,,,,,Nicaragua
3551762296,,,,,Nicaragua
3554623114,,,,,Nicaragua
3560006293,,,,,Nicaragua
3562260740,,,,,Nicaragua
3586342031,,,,,Nicaragua
3597251173,"Km. 136 Carretera San Juan del Sur, Nicaragua",,,,Nicaragua
3601424780,,,,,Nicaragua
3607741359,,,,,Nicaragua
3618112116,,,,,Nicaragua
3618114800,,,,,Nicaragua
3620536952,,,,,Nicaragua
3625373976,,,,,Nicaragua
3625373977,,,,,Nicaragua
3674149626,,,,,Nicaragua
3674149727,,,,,Nicaragua
3674149729,,,,,Nicaragua
3681496680,,,,,Nicaragua
3681496681,,,,,Nicaragua
3681496683,,,,,Nicaragua
3681496691,,,,,Nicaragua
3683174425,,,,,Nicaragua
3689828614,,,,,Nicaragua
3696143873,,,,,Nicaragua
3696259369,,,,,Nicaragua
3696259372,,,,,Nicaragua
3700505219,,,,,Nicaragua
3700506875,,,,,Nicaragua
3700507175,,,,,Nicaragua
3700514260,,,,,Nicaragua
3704028841,,,,,Nicaragua
3704149053,,,,,Nicaragua
3704149056,,,,,Nicaragua
3705435736,,,,,Nicaragua
3705436588,,,,,Nicaragua
3705551217,,,,,Nicaragua
3705551218,,,,,Nicaragua
3705551220,,,,,Nicaragua
3707305082,,,,,Nicaragua
3707323719,,,,,Nicaragua
3708560717,,,,,Nicaragua
3708562568,,,,,Nicaragua
3708718232,,,,,Nicaragua
3708718233,,,,,Nicaragua
3709915423,,,,,Nicaragua
3709915551,,,,,Nicaragua
3725622875,,,,,Nicaragua
3725622876,,,,,Nicaragua
3735486665,,,,,Nicaragua
3735486666,,,,,Nicaragua
3735486668,,,,,Nicaragua
3735486703,,,,,Nicaragua
3738814414,,,,,Nicaragua
3753624372,,,,,Nicaragua
3754783797,,,,,Nicaragua
3755235925,,,,,Nicaragua
3758365973,,,,,Nicaragua
3762096605,,,,,Nicaragua
3762103972,,,,,Nicaragua
3762116764,,,,,Nicaragua
3762116969,,,,,Nicaragua
3762133343,,,,,Nicaragua
3766664749,,,,,Nicaragua
3766679911,,,,,Nicaragua
3780195085,,,,,Nicaragua
3788167799,,,,,Nicaragua
3790900477,,,,,Nicaragua
3791764375,,,,,Nicaragua
3791764376,,,,,Nicaragua
3825642545,,,,,Nicaragua
3858912957,,,,,Nicaragua
3861633993,,,,,Nicaragua
3870060170,,,,,Nicaragua
3870060173,,,,,Nicaragua
3870060177,,,,,Nicaragua
3870060182,,,,,Nicaragua
3870181535,,,,,Nicaragua
3870181536,,,,,Nicaragua
3873747632,,,,,Nicaragua
3873926352,,,,,Nicaragua
3876761694,,,,,Nicaragua
3876761695,,,,,Nicaragua
3876973814,,,,,Nicaragua
3877517046,,,,,Nicaragua
3881416957,,,Bluefields,,Nicaragua
3883808127,,,,,Nicaragua
3883811512,,,,,Nicaragua
3883811513,,,,,Nicaragua
3883826245,,,,,Nicaragua
3883826357,,,,,Nicaragua
3883826358,,,,,Nicaragua
3884004272,,,,,Nicaragua
3884004357,,,,,Nicaragua
3888086355,,,,,Nicaragua
3888086356,,,,,Nicaragua
3892046963,,,Managua,,Nicaragua
3893651341,,,Managua,,Nicaragua
3893707418,,,Managua,,Nicaragua
3893752603,,,,,Nicaragua
3893756801,,,Managua,,Nicaragua
3893757260,,,Managua,,Nicaragua
3894000893,,,,,Nicaragua
3895839131,,,,,Nicaragua
3897053470,,,,,Nicaragua
3897074137,,,Managua,,Nicaragua
3897335653,,,Managua,,Nicaragua
3897395502,,,Managua,,Nicaragua
3897396068,,,Managua,,Nicaragua
3899243900,,,,,Nicaragua
3899261048,,,,,Nicaragua
3900836794,,,,,Nicaragua
3911858524,,,,,Nicaragua
3911914257,,,,,Nicaragua
3911958943,,,,,Nicaragua
3912861925,,,,,Nicaragua
3912874710,,,,,Nicaragua
3913374540,,,,,Nicaragua
3913503019,,,,,Nicaragua
3913509120,,,,,Nicaragua
3913530290,,,,,Nicaragua
3913553971,,,,,Nicaragua
3913870557,,,,,Nicaragua
3921138442,,,,,Nicaragua
3931659198,,,,,Nicaragua
3931662212,,,,,Nicaragua
3931668002,,,,,Nicaragua
3942842013,,,,,Nicaragua
3945275658,,,,,Nicaragua
3946563359,,,,,Nicaragua
3946901766,,,,,Nicaragua
3948653107,,,,,Nicaragua
3949436136,,,,,Nicaragua
3951341896,,,,,Nicaragua
3951356088,,,,,Nicaragua
3951356089,,,,,Nicaragua
3951356090,,,,,Nicaragua
3951356091,,,,,Nicaragua
3951356092,,,,,Nicaragua
3951356093,,,,,Nicaragua
3951381415,,,,,Nicaragua
3951381416,,,,,Nicaragua
3951381417,,,,,Nicaragua
3951381418,,,,,Nicaragua
3951381419,,,,,Nicaragua
3951381420,,,,,Nicaragua
3951381421,,,,,Nicaragua
3951381422,,,,,Nicaragua
3951381423,,,,,Nicaragua
3951381424,,,,,Nicaragua
3951390326,,,,,Nicaragua
3951402549,,,,,Nicaragua
3951402550,,,,,Nicaragua
3951402551,,,,,Nicaragua
3951402552,,,,,Nicaragua
3951403402,,,,,Nicaragua
3951409706,,,,,Nicaragua
3951409707,,,,,Nicaragua
3951409708,,,,,Nicaragua
3951409709,,,,,Nicaragua
3951420285,,,,,Nicaragua
3954122457,,,,,Nicaragua
3954122458,,,,,Nicaragua
3958180161,,,,,Nicaragua
3967039697,,,,,Nicaragua
