osm_id,name,type,facility_type,lat,lon,municipality,department,country
243361286,,other,roof,12.135360863628108,-86.28189300772671,Managua,Managua,Nicaragua
244442932,,other,commercial,12.103887487763814,-86.25438125457835,Managua,Managua,Nicaragua
245213367,,other,roof,12.095570460520861,-86.3240513822995,Managua,Managua,Nicaragua
244442929,Claro caja de autoservicio,other,roof,12.104400627876089,-86.25577935602769,Managua,Managua,Nicaragua
243361287,,other,roof,12.135197919430396,-86.28233372819557,Managua,Managua,Nicaragua
245245520,Flash Mart,other,commercial,12.086903237363316,-86.23219838019158,Managua,Managua,Nicaragua
249119847,Parroquia Corpus Christi,community,church,12.116199665335387,-86.20580661694525,Managua,Managua,Nicaragua
249120795,Iglesia Madre de Dios,community,church,12.123422099842912,-86.20950337152091,Managua,Managua,Nicaragua
249492970,,education,school,12.11352776606077,-86.33046144275144,Managua,Managua,Nicaragua
249653891,,other,industrial,12.10274997968412,-86.17627817789335,Managua,Managua,Nicaragua
250005712,,education,school,12.117440019366995,-86.20108014556475,Managua,Managua,Nicaragua
250005713,,education,school,12.11749005932893,-86.20150041418987,Managua,Managua,Nicaragua
250005714,,education,school,12.117889373196135,-86.20133051301254,Managua,Managua,Nicaragua
250005715,,education,school,12.117770517809134,-86.20091502207222,Managua,Managua,Nicaragua
250005717,,education,school,12.117789293272239,-86.2014775315942,Managua,Managua,Nicaragua
250005718,,education,school,12.118010324058929,-86.20125147166561,Managua,Managua,Nicaragua
250005720,,education,school,12.117829358769399,-86.20101761656707,Managua,Managua,Nicaragua
250005719,,education,school,12.118134460044928,-86.20118357824991,Managua,Managua,Nicaragua
250047686,Ferretería Blandón Moreno,other,commercial,12.148836952274337,-86.3045521418518,Managua,Managua,Nicaragua
250481241,,education,school,12.142466789681492,-86.21464332218497,Managua,Managua,Nicaragua
250481242,,education,school,12.142603247065182,-86.2145768536928,Managua,Managua,Nicaragua
250481243,,education,school,12.142266126919537,-86.21426680709442,Managua,Managua,Nicaragua
250481244,,education,school,12.14243829121071,-86.21423554259557,Managua,Managua,Nicaragua
250481245,,education,school,12.142253470245748,-86.21460761527744,Managua,Managua,Nicaragua
251386505,Nuestra Señora de las Américas,community,church,12.13062114884056,-86.21267726297658,Managua,Managua,Nicaragua
251399141,,education,school,12.1219942426373,-86.20496775607565,Managua,Managua,Nicaragua
251399140,,education,school,12.121350847749682,-86.20507571498852,Managua,Managua,Nicaragua
251399142,,education,school,12.121829622058954,-86.20502425010304,Managua,Managua,Nicaragua
251399145,,education,school,12.12208174970641,-86.20472107666525,Managua,Managua,Nicaragua
251399147,,education,school,12.12165293154007,-86.20549967165104,Managua,Managua,Nicaragua
251399148,,education,school,12.12145243641615,-86.20553965332918,Managua,Managua,Nicaragua
251399150,,education,school,12.121882428048963,-86.20448068368223,Managua,Managua,Nicaragua
249493216,,education,school,12.101153478586667,-86.33574053300819,Managua,Managua,Nicaragua
251428165,Colegio Bautista Hebrón,education,school,12.138628883856427,-86.21572316277081,Managua,Managua,Nicaragua
249735979,Okupa,other,commercial,12.120718852250405,-86.25992982302212,Managua,Managua,Nicaragua
251433259,,community,church,12.113215372529481,-86.20430516662978,Managua,Managua,Nicaragua
250005716,,education,school,12.117759956611138,-86.20132498095644,Managua,Managua,Nicaragua
249493206,,education,school,12.100789284893779,-86.33641980244137,Managua,Managua,Nicaragua
254866579,,education,school,11.896380231296433,-86.24846866007975,Managua,Managua,Nicaragua
254866580,,education,school,11.896376962354196,-86.24857083547943,Managua,Managua,Nicaragua
254866456,,education,school,11.896592963998984,-86.24859447244638,Managua,Managua,Nicaragua
251399143,,education,school,12.121924086107725,-86.20471135365757,Managua,Managua,Nicaragua
254866455,,education,school,11.896379476925148,-86.24851861622265,Managua,Managua,Nicaragua
255721604,,education,school,12.13074042332272,-86.21129257257232,Managua,Managua,Nicaragua
255721607,,education,school,12.130468262926684,-86.21049863870373,Managua,Managua,Nicaragua
255721606,,education,school,12.130314874098616,-86.21051766562393,Managua,Managua,Nicaragua
255721608,,education,school,12.130684851304693,-86.21081254097757,Managua,Managua,Nicaragua
255721609,,education,school,12.130352927939015,-86.21085151682733,Managua,Managua,Nicaragua
255721610,,education,school,12.130508244604812,-86.21083366337358,Managua,Managua,Nicaragua
248170338,,other,commercial,12.093029821849939,-86.2373456231114,Managua,Managua,Nicaragua
256600762,Clinica Dental Integral,health,,12.117961792839537,-86.25500662837412,Managua,Managua,Nicaragua
256600763,Clinica de Otorrinolaringología y Especialidades,health,,12.121540697856574,-86.25154255543058,Managua,Managua,Nicaragua
256600765,Farmacia Mini-Max,health,pharmacy,12.121285636543007,-86.25242391254926,Managua,Managua,Nicaragua
256606318,Farmacia Joseph,health,pharmacy,12.128398268118957,-86.27054005515431,Managua,Managua,Nicaragua
256858029,Instituto Nicaragüense de Seguridad Social (INSS),other,office,11.851446357125809,-86.20221010993157,Managua,Managua,Nicaragua
256920920,,other,warehouse,12.001706723660618,-86.10356843680535,Managua,Managua,Nicaragua
257844568,Centro de convenciones Hotel Express,other,commercial,12.140545992750276,-86.22918408017232,Managua,Managua,Nicaragua
259135009,,education,school,12.115743522164678,-86.21411744157986,Managua,Managua,Nicaragua
259135011,,education,school,12.115778474700903,-86.21379130172738,Managua,Managua,Nicaragua
259502210,,community,church,11.89680259539736,-86.12479493604002,Managua,Managua,Nicaragua
254866457,,education,school,11.896383835514797,-86.24837285492647,Managua,Managua,Nicaragua
254866454,,education,school,11.896381488581909,-86.24842113468875,Managua,Managua,Nicaragua
260394660,Dispensario Médico Villa Revolución,other,civic,12.130819799945783,-86.21224316421123,Managua,Managua,Nicaragua
260394661,Iglesia Rios de Agua Viva,community,church,12.130250920177389,-86.20981517831896,Managua,Managua,Nicaragua
261008196,,community,church,12.101203267091506,-86.22715976673688,Managua,Managua,Nicaragua
261008197,,community,church,12.130207334280897,-86.23873433682918,Managua,Managua,Nicaragua
261012772,,other,roof,12.091152443177123,-86.22257595534838,Managua,Managua,Nicaragua
261012770,,community,church,12.092158858291157,-86.23146856788226,Managua,Managua,Nicaragua
261043613,,community,church,12.14119299185623,-86.25431554045747,Managua,Managua,Nicaragua
261045154,,community,church,12.141011188376382,-86.22645174737582,Managua,Managua,Nicaragua
261111349,,community,church,11.936699616312978,-86.06365163459824,Managua,Managua,Nicaragua
261111350,,community,church,11.939744426459782,-86.09147091977405,Managua,Managua,Nicaragua
261158638,,community,church,12.028145760840857,-86.20931754472754,Managua,Managua,Nicaragua
261149882,,community,church,11.912776323551242,-86.20581181372522,Managua,Managua,Nicaragua
262467238,Ministerio Nuevo Rebaño,community,church,12.113600940075457,-86.198257372033,Managua,Managua,Nicaragua
262467240,,education,school,12.118887071130871,-86.19664502913854,Managua,Managua,Nicaragua
262467243,,education,school,12.118649444175901,-86.19669448236726,Managua,Managua,Nicaragua
262617795,,other,commercial,12.15334616472461,-86.30696696815609,Managua,Managua,Nicaragua
262617796,,other,commercial,12.152617525881737,-86.30648987022745,Managua,Managua,Nicaragua
262617799,,other,commercial,12.151953343874254,-86.30412734699895,Managua,Managua,Nicaragua
262617809,,other,commercial,12.152514177015604,-86.30492262197207,Managua,Managua,Nicaragua
262617811,,other,commercial,12.151327970078484,-86.30444091399669,Managua,Managua,Nicaragua
262920793,,other,commercial,12.12958413977995,-86.22859550293147,Managua,Managua,Nicaragua
262929883,Puma - Rubenia,other,roof,12.129926037610375,-86.23204046513578,Managua,Managua,Nicaragua
262931518,BAC,other,commercial,12.151540786600066,-86.30802157921337,Managua,Managua,Nicaragua
262617794,,other,commercial,12.15286504348245,-86.30684316744622,Managua,Managua,Nicaragua
262964477,"CINCO, Esta Semana, Cabal",other,office,12.116311479923723,-86.26202923830998,Managua,Managua,Nicaragua
262965805,,other,government,12.153331747851155,-86.27349861551747,Managua,Managua,Nicaragua
262920792,,other,commercial,12.129900556624733,-86.22851310882328,Managua,Managua,Nicaragua
262966746,Farmacia Villavicencio,health,pharmacy,12.14425573927582,-86.23365624461054,Managua,Managua,Nicaragua
262617797,,other,commercial,12.153090768134916,-86.30513116372302,Managua,Managua,Nicaragua
262946814,Escuela Nacional de Hoteleria (ENAH),education,school,12.154124089158131,-86.30990993817933,Managua,Managua,Nicaragua
262617798,,other,commercial,12.15196683873836,-86.30433815186377,Managua,Managua,Nicaragua
263404384,SIMAS,other,commercial,12.14319224340116,-86.286344217407,Managua,Managua,Nicaragua
263436975,Oncofarma,health,pharmacy,12.122614084376977,-86.30563382645633,Managua,Managua,Nicaragua
264233494,SINSA Carretera Masaya,other,commercial,12.095705995895173,-86.2414769793666,Managua,Managua,Nicaragua
264233619,Plaza Trebol,other,commercial,12.097076688521128,-86.24097766939454,Managua,Managua,Nicaragua
264972066,,community,church,11.95202944666508,-86.18819665747286,Managua,Managua,Nicaragua
265159013,,other,house,12.073398650246276,-86.21957883823063,Managua,Managua,Nicaragua
265480364,Almacén de Fiscal Aconisa,other,commercial,12.122874929203732,-86.20204900975257,Managua,Managua,Nicaragua
265719465,Iglesia de los Santos De Los Ultimos Dias,community,church,12.147749819432732,-86.20866442683227,Managua,Managua,Nicaragua
266249491,,community,church,11.95656288281549,-86.16293452331723,Managua,Managua,Nicaragua
262617810,,other,commercial,12.152882394022015,-86.30436111827846,Managua,Managua,Nicaragua
268776173,Matadero Nuevo Carnic,other,industrial,12.15525246096334,-86.17502893904437,Managua,Managua,Nicaragua
268158241,,community,church,12.147677567427394,-86.17532180274125,Managua,Managua,Nicaragua
270543635,,other,roof,12.150786918228619,-86.26863736313392,Managua,Managua,Nicaragua
271246167,,other,commercial,12.119767422421177,-86.2572555768146,Managua,Managua,Nicaragua
271666625,Productos del Aire,other,industrial,12.14918966275988,-86.20357594105369,Managua,Managua,Nicaragua
271040408,,other,roof,12.113238590401266,-86.26119825642937,Managua,Managua,Nicaragua
271666610,,other,industrial,12.149394181197323,-86.20678386303625,Managua,Managua,Nicaragua
271243061,,other,roof,12.15306009036928,-86.30509512153938,Managua,Managua,Nicaragua
271952309,,other,industrial,12.123349764018513,-86.18477801444452,Managua,Managua,Nicaragua
271246169,,other,commercial,12.119996835111039,-86.25707788046732,Managua,Managua,Nicaragua
272210577,Casa de Cultura,other,detached,11.908521920957469,-86.20512625786466,Managua,Managua,Nicaragua
271040464,,other,commercial,12.116948756021998,-86.26444297496687,Managua,Managua,Nicaragua
271952310,,other,industrial,12.124171777262745,-86.19139083313422,Managua,Managua,Nicaragua
272985318,,other,commercial,12.048489561852307,-86.2025091762368,Managua,Managua,Nicaragua
277484757,,other,commercial,11.987241738077984,-86.09574292436449,Managua,Managua,Nicaragua
277484768,San Antonio,community,church,11.97398098052426,-86.10390614368421,Managua,Managua,Nicaragua
278321200,,education,school,11.934127042590944,-85.96747457628118,Managua,Managua,Nicaragua
278321203,,education,school,11.934492493569309,-85.96730794404608,Managua,Managua,Nicaragua
278321201,,education,school,11.934338937103178,-85.96729981360001,Managua,Managua,Nicaragua
278321204,,education,school,11.934618054478847,-85.9672424813823,Managua,Managua,Nicaragua
278326214,,education,school,11.934019167497098,-85.96745747719869,Managua,Managua,Nicaragua
277484756,Puma - Masaya,other,roof,11.987330921527729,-86.09588776365133,Managua,Managua,Nicaragua
278752748,F. Morales,other,industrial,12.148470998381782,-86.28990074274256,Managua,Managua,Nicaragua
281466476,El Camino,community,church,12.119555444089912,-86.25324634488865,Managua,Managua,Nicaragua
280915804,SINAPRED,other,public,12.146413241152686,-86.27417662766517,Managua,Managua,Nicaragua
282906374,INTUR,other,public,12.142734340030813,-86.27576801580169,Managua,Managua,Nicaragua
283436010,,other,warehouse,12.110036032836746,-86.3437899260828,Managua,Managua,Nicaragua
284756001,,other,roof,12.130065093384047,-86.2814437377166,Managua,Managua,Nicaragua
283436008,,other,warehouse,12.109456675689387,-86.34387433184777,Managua,Managua,Nicaragua
284848701,,other,commercial,11.936027974411672,-85.96002574656893,Managua,Managua,Nicaragua
284848704,,community,church,11.938514717445202,-86.0507753549431,Managua,Managua,Nicaragua
284770632,Parroquia Santa Faz,community,church,12.147311278258712,-86.23798147428614,Managua,Managua,Nicaragua
285840808,,community,church,11.851454319933822,-86.02087710632317,Managua,Managua,Nicaragua
286823567,,community,church,12.137856072383812,-86.26383386206324,Managua,Managua,Nicaragua
286301206,,community,church,12.139873764115748,-86.07451156362598,Managua,Managua,Nicaragua
287819332,,other,roof,12.086298985963538,-86.23461505051456,Managua,Managua,Nicaragua
287819343,,other,roof,12.085965218579162,-86.23390074472611,Managua,Managua,Nicaragua
287823493,,other,construction,12.12206808720424,-86.28481871102942,Managua,Managua,Nicaragua
287903480,,other,stables,12.108238952796341,-86.36213321826385,Managua,Managua,Nicaragua
287903482,,other,stables,12.108274659703852,-86.36199952690824,Managua,Managua,Nicaragua
287903483,,other,stables,12.108010294477765,-86.36213992378639,Managua,Managua,Nicaragua
287903484,,other,stables,12.107531268711398,-86.36228937311998,Managua,Managua,Nicaragua
287985171,ALKE,other,retail,12.155483382395772,-86.29194441837431,Managua,Managua,Nicaragua
288255355,Huevos San Francisco,other,industrial,11.905111324556174,-86.25988481220207,Managua,Managua,Nicaragua
288402457,El Gallo Más Gallo,other,commercial,12.128242867634128,-86.21854786414029,Managua,Managua,Nicaragua
288824153,"Colegio Cristiano ""El Maestro""",education,school,11.980310155610567,-86.0799398517592,Managua,Managua,Nicaragua
289246461,CENTROLAC,other,industrial,12.157719590343447,-86.09490641042777,Managua,Managua,Nicaragua
288254426,Parroquia Cristo Resucitado,community,church,12.157698132671328,-86.18768544519831,Managua,Managua,Nicaragua
291398957,,other,house,12.101438044199398,-86.25744391817891,Managua,Managua,Nicaragua
291398979,,other,house,12.10163376163851,-86.25745322209144,Managua,Managua,Nicaragua
295911176,Centro Corporativo ENTHEOS,other,commercial,12.06506142261668,-86.21097816738428,Managua,Managua,Nicaragua
296610934,,other,construction,11.961692020824472,-86.43112240017119,Managua,Managua,Nicaragua
297093227,,other,residential,12.07285022232162,-86.3228813524355,Managua,Managua,Nicaragua
297093229,,other,residential,12.073075276421832,-86.32309207348129,Managua,Managua,Nicaragua
297093228,,other,residential,12.07311777267094,-86.32292443541782,Managua,Managua,Nicaragua
297093230,,other,residential,12.072825076612105,-86.32302702991267,Managua,Managua,Nicaragua
297127387,,other,residential,12.099580195361,-86.25692692239117,Managua,Managua,Nicaragua
297127388,,other,residential,12.09954306352995,-86.2563868763697,Managua,Managua,Nicaragua
297127389,,other,residential,12.099341646396681,-86.25643591050327,Managua,Managua,Nicaragua
297127390,,other,residential,12.099104773812996,-86.25646767791629,Managua,Managua,Nicaragua
297127391,,other,residential,12.099104773812996,-86.25646767791629,Managua,Managua,Nicaragua
297127392,,other,residential,12.09889564532881,-86.25646440897405,Managua,Managua,Nicaragua
297127382,,other,residential,12.100716865250348,-86.25690471034777,Managua,Managua,Nicaragua
297127386,,other,residential,12.09980315398542,-86.25695382830035,Managua,Managua,Nicaragua
297127383,,other,residential,12.10021822583056,-86.25700772393776,Managua,Managua,Nicaragua
297127384,,other,residential,12.10021822583056,-86.25700772393776,Managua,Managua,Nicaragua
297127385,,other,residential,12.100001469814487,-86.25698073420955,Managua,Managua,Nicaragua
301988492,,other,commercial,12.129456651032683,-86.27081330519776,Managua,Managua,Nicaragua
302093581,Guegue Comunicaciones,other,commercial,12.141973598498765,-86.28035786216047,Managua,Managua,Nicaragua
303098477,Zona Franca Astro,other,industrial,12.161835356258734,-86.09285896293959,Managua,Managua,Nicaragua
305639944,TRAMESA COMERCIAL,other,commercial,12.126102883934891,-86.29972466853803,Managua,Managua,Nicaragua
306028893,,community,church,12.127694942623663,-86.23008102763092,Managua,Managua,Nicaragua
306044443,Amerijet,other,warehouse,12.145185627613898,-86.17613342242554,Managua,Managua,Nicaragua
306066381,Calvario,community,church,11.84955757906468,-86.19451133186669,Managua,Managua,Nicaragua
306066384,,community,church,11.8567284648677,-86.21458364303437,Managua,Managua,Nicaragua
306044448,,other,airplane,12.171545371990078,-86.10865507856522,Managua,Managua,Nicaragua
306758861,Clínica Shiatsu - Clínica Medicina Oriental,health,medic,12.133229680927201,-86.2385006493687,Managua,Managua,Nicaragua
306758862,Laboratorio - Clínica de Medicina Oriental,health,laboratory,12.133352056713534,-86.23836570072761,Managua,Managua,Nicaragua
306758863,,other,roof,12.144094974372962,-86.22414555053665,Managua,Managua,Nicaragua
307511098,Comedor UCC,other,commercial,12.123224622204134,-86.25024067822966,Managua,Managua,Nicaragua
309850921,Fam. Valle Martinez,other,house,12.119342376111263,-86.2852935458442,Managua,Managua,Nicaragua
310658017,Doña Dina,other,residential,12.06564773674367,-86.18083064096398,Managua,Managua,Nicaragua
310658066,Ernesto Valle,other,house,12.065470040396377,-86.1810060741974,Managua,Managua,Nicaragua
310409292,Iglesia Catolica,community,church,12.148927225371523,-86.29726977673658,Managua,Managua,Nicaragua
310282490,LENIN,other,house,12.14889529032044,-86.34884513570579,Managua,Managua,Nicaragua
312025666,Clinica y Farmacia,health,pharmacy,12.14210779276857,-86.21541613365757,Managua,Managua,Nicaragua
312153982,,other,roof,12.126767485037504,-86.26496097658298,Managua,Managua,Nicaragua
310409723,Colg. Sagrado Corazón de Jesús,education,school,12.148514332821208,-86.29728377451488,Managua,Managua,Nicaragua
312700512,,other,industrial,11.90669676154144,-86.20101594018644,Managua,Managua,Nicaragua
312703941,,other,commercial,11.84176634860782,-86.19666397223972,Managua,Managua,Nicaragua
313494928,,other,house,11.833423840379197,-86.01421567259506,Managua,Managua,Nicaragua
313494929,,other,house,11.832818583151038,-86.01410846805346,Managua,Managua,Nicaragua
313494931,,other,house,11.832467716684192,-86.01443720629592,Managua,Managua,Nicaragua
313494932,,other,house,11.8325482667737,-86.01397838091621,Managua,Managua,Nicaragua
313494933,,other,house,11.832176864644083,-86.01511027312075,Managua,Managua,Nicaragua
313494934,,other,house,11.832413988684863,-86.01456042027257,Managua,Managua,Nicaragua
313512973,,other,commercial,11.90873079798456,-86.20126605617713,Managua,Managua,Nicaragua
313512974,,other,commercial,11.908612026416591,-86.20109305369563,Managua,Managua,Nicaragua
313513698,,other,commercial,11.915099619472869,-86.20484814631736,Managua,Managua,Nicaragua
313513706,Divino Pastor,education,school,11.858819079157229,-86.23595682557458,Managua,Managua,Nicaragua
313514284,,other,public,11.90769764459938,-86.20715987521262,Managua,Managua,Nicaragua
313627416,,other,house,11.829450650636886,-86.00954770689869,Managua,Managua,Nicaragua
313645555,,other,house,11.915728262210905,-86.27279990006892,Managua,Managua,Nicaragua
313494930,,other,house,11.83244508554563,-86.01409840976966,Managua,Managua,Nicaragua
315083247,100% pinolero,other,commercial,11.857140351589635,-86.23951787713784,Managua,Managua,Nicaragua
315215219,Escuela Publica  Centroamericana,education,school,12.151932221478262,-86.19237285691004,Managua,Managua,Nicaragua
313645556,,other,house,11.916321952412687,-86.27395257939334,Managua,Managua,Nicaragua
315912026,Colegio Josefa Toledo de Aguerri,education,school,12.143494327191547,-86.25774013463706,Managua,Managua,Nicaragua
315024608,Comedor de la universidad,education,university,12.137134390520572,-86.22329847540193,Managua,Managua,Nicaragua
313513697,Escuela primaria y secundaria Benito Laplant,education,school,11.907203950502463,-86.20305374848598,Managua,Managua,Nicaragua
317867792,Disatel Nicaragua,other,commercial,12.12249983903672,-86.2599567289313,Managua,Managua,Nicaragua
322569517,Universidad del Occidente,education,university,12.147243552481058,-86.29093448286095,Managua,Managua,Nicaragua
330530461,Concentrix Nicaragua,other,commercial,12.122997137352002,-86.26843753856227,Managua,Managua,Nicaragua
330938308,,education,school,11.85109146734544,-86.23980621460701,Managua,Managua,Nicaragua
330939106,,education,school,12.171783669497302,-86.37040448031547,Managua,Managua,Nicaragua
330939105,,education,school,12.17193228064059,-86.37042853637759,Managua,Managua,Nicaragua
330939107,,education,school,12.172247272561833,-86.37053775257594,Managua,Managua,Nicaragua
330939108,,education,school,12.172228245641634,-86.37091803952292,Managua,Managua,Nicaragua
330939109,,education,school,12.171855334769447,-86.37097092933195,Managua,Managua,Nicaragua
330942379,Centro Educativo Charles Wesley,education,school,11.849368148052974,-86.43800687634275,Managua,Managua,Nicaragua
331315134,Iglesia Apostólica de la Fe en Cristo,community,church,12.118014347372451,-86.2002076732634,Managua,Managua,Nicaragua
331422581,QUIMICA,other,industrial,12.186641263424633,-86.09999271691153,Managua,Managua,Nicaragua
331593584,Pabellón 2,education,school,12.106028644929467,-86.27211400893223,Managua,Managua,Nicaragua
332550229,CNEG,education,university,12.137740653577112,-86.22341422948476,Managua,Managua,Nicaragua
332550230,,education,university,12.137949446785171,-86.22342076736923,Managua,Managua,Nicaragua
333292877,Colegio Presbitero Uriel Reyes Osejo,education,school,12.196887720959097,-86.09558056690003,Managua,Managua,Nicaragua
333292521,Iglesia San Jose,community,church,12.196618829505269,-86.09590972423764,Managua,Managua,Nicaragua
333295908,Colegio Jesus el Buen Pastor,education,school,12.182994129715752,-86.09615036867775,Managua,Managua,Nicaragua
333302825,Colegio Privado Millenium,education,school,12.195404794649619,-86.09562054857815,Managua,Managua,Nicaragua
333311636,Iglesia Cordero de Dios,community,church,12.198193872930602,-86.0951114317794,Managua,Managua,Nicaragua
333311637,Colegio Adventista,education,school,12.198672982516001,-86.09825917169718,Managua,Managua,Nicaragua
333318175,Colegio Publico Brenda Cano,education,school,12.201732377174352,-86.0934295190886,Managua,Managua,Nicaragua
333311638,Colegio Restauracion,education,school,12.19866216986091,-86.09866217360177,Managua,Managua,Nicaragua
333319577,Iglesia Maranatha,community,church,12.190457627758548,-86.09867533318975,Managua,Managua,Nicaragua
333319578,Colegio Publico Loma Verde,education,school,12.185607020392041,-86.09727781847363,Managua,Managua,Nicaragua
333321177,PROFAMILIA,health,,12.187505689098913,-86.09650081604944,Managua,Managua,Nicaragua
333326301,Colegio Cordero de Dios,education,school,12.196429482312595,-86.09887976780814,Managua,Managua,Nicaragua
333416776,Zona Franca,other,industrial,12.18580307310728,-86.09276701346177,Managua,Managua,Nicaragua
333301824,SAE,other,industrial,12.16816302260247,-86.09787402324636,Managua,Managua,Nicaragua
333417108,Colegio el Buen Pastor AMEN,education,school,12.179439280760846,-86.09689208328957,Managua,Managua,Nicaragua
333318174,Colegio Publico Jose de la Cruz Mena,education,school,12.199766066508857,-86.10202532843111,Managua,Managua,Nicaragua
333417362,EVOMENSA,other,industrial,12.19004213681825,-86.09669846132627,Managua,Managua,Nicaragua
333438424,"Colegio ""Pequeño Benjamin""",education,school,12.196813457296969,-86.0861680249123,Managua,Managua,Nicaragua
333480502,Clinica Doctor Kester Barquero,health,medic,12.195315527380842,-86.0965065157436,Managua,Managua,Nicaragua
333480510,Farmacia Xolotlan,health,pharmacy,12.195780639187916,-86.09618934452752,Managua,Managua,Nicaragua
333486870,"Farmacia ""Chinto""",health,pharmacy,12.198335191818131,-86.09643015660569,Managua,Managua,Nicaragua
333417107,Capilla Virgen de Guadalupe,community,church,12.179983517733888,-86.09801366575323,Managua,Managua,Nicaragua
333486886,Farmacia Xolotlan 2,health,pharmacy,12.199588873075783,-86.09659326844144,Managua,Managua,Nicaragua
333486890,Llamadas Heladas,other,cabin,12.199466916384608,-86.09632052131218,Managua,Managua,Nicaragua
333486891,Consultorio Doctor Oscar Reyes,health,medic,12.19970412424442,-86.09732257783658,Managua,Managua,Nicaragua
333486892,Farmacia Tipitapa,health,pharmacy,12.199905960472847,-86.09657524734962,Managua,Managua,Nicaragua
333486893,Optica Munkel,health,other:optic,12.200103354292565,-86.09654750325012,Managua,Managua,Nicaragua
333480472,Cyber Cuevas,other,cabin,12.196346333833105,-86.09725024201218,Managua,Managua,Nicaragua
333493116,Farmacia,health,pharmacy,12.198474247591776,-86.097389716881,Managua,Managua,Nicaragua
333493117,Tiendas,other,commercial,12.198614728288959,-86.09770462498322,Managua,Managua,Nicaragua
333493118,Tiendas,other,commercial,12.19864507077844,-86.09721612766627,Managua,Managua,Nicaragua
333494760,Doctor Amador,health,medic,12.197411841364527,-86.0972806683207,Managua,Managua,Nicaragua
333494764,"Laboratorio, Farmacia y Consultorio",health,pharmacy,12.197152924375501,-86.09726683818047,Managua,Managua,Nicaragua
333494767,"Farmacia ""Jacinto""",health,pharmacy,12.196918063448578,-86.09689275384183,Managua,Managua,Nicaragua
333494769,Cyber Cafe,other,cabin,12.195119977579793,-86.09717455342653,Managua,Managua,Nicaragua
333641409,Doctor Sanchez,health,medic,12.195671171532496,-86.09637257293089,Managua,Managua,Nicaragua
333641412,Doctor Hugo Sanchez,health,medic,12.195037918747715,-86.09863426186419,Managua,Managua,Nicaragua
333641416,Farmacia Puesta el Sol,health,pharmacy,12.193122234777405,-86.0961882548801,Managua,Managua,Nicaragua
333641420,Farmacia Yubi,health,pharmacy,12.191222895518308,-86.0964209365122,Managua,Managua,Nicaragua
333641439,Cyber  Cafe,other,cabin,12.186560042782872,-86.096386067795,Managua,Managua,Nicaragua
333641441,,health,,12.183617156578663,-86.09596655354116,Managua,Managua,Nicaragua
333641443,"Paradad ""El Colegio"" (Entrada)",education,school,12.178094236758596,-86.09597158268306,Managua,Managua,Nicaragua
333641444,"Paradad ""El Colegio"" (Entrada)",education,school,12.17817403247679,-86.09581073396116,Managua,Managua,Nicaragua
333641445,Iglesia Testigos de Jehova,community,church,12.177881755513141,-86.0956724325588,Managua,Managua,Nicaragua
333641475,Farmacia,health,pharmacy,12.189974997773817,-86.09866896294334,Managua,Managua,Nicaragua
335103649,Maxi Pali Belmonte,other,commercial,12.125214988931702,-86.31234697652704,Managua,Managua,Nicaragua
333494773,Farmacia Salvadorcito,health,pharmacy,12.194529472501216,-86.09613310195722,Managua,Managua,Nicaragua
338726552,,other,residential,12.098797577061674,-86.25839727584587,Managua,Managua,Nicaragua
338726553,,other,house,12.0985636381441,-86.2583035661684,Managua,Managua,Nicaragua
338726554,,other,house,12.099564688840132,-86.25826920036538,Managua,Managua,Nicaragua
338726555,,other,residential,12.099083148502814,-86.25831991087958,Managua,Managua,Nicaragua
338728300,Opus 3,other,commercial,12.115408246037731,-86.26436267633446,Managua,Managua,Nicaragua
339971855,Residencia Cielo Abierto,other,residential,12.073105032178091,-86.2071833445415,Managua,Managua,Nicaragua
333641464,Doctor Zamir,health,medic,12.191658754483313,-86.09795172348878,Managua,Managua,Nicaragua
344549785,,education,school,12.13880498764209,-86.21360136780147,Managua,Managua,Nicaragua
344531278,Parroquia San Cristobal,community,church,12.137435719939674,-86.2493818684305,Managua,Managua,Nicaragua
344549787,,community,church,12.13893608060772,-86.21411895032243,Managua,Managua,Nicaragua
344549786,,education,school,12.138854776146928,-86.21377294535942,Managua,Managua,Nicaragua
344549795,Fraternidad Santa,community,church,12.136103919344436,-86.20960990551023,Managua,Managua,Nicaragua
344924694,capilla,community,church,12.137454746859873,-86.21976785014719,Managua,Managua,Nicaragua
347971877,WILLIAM,other,house,12.142410044197021,-86.29106926386397,Managua,Managua,Nicaragua
349976797,Club Social,other,detached,11.848786863067886,-86.19590105141286,Managua,Managua,Nicaragua
350251429,Basilica San Sebastián,community,church,11.857031973581599,-86.24032924536505,Managua,Managua,Nicaragua
333480497,"Farmacia ""El Balsamo""",health,pharmacy,12.197085617693006,-86.09639017492755,Managua,Managua,Nicaragua
361221354,PLANTA SAN CRISTOBAL CEMEX,other,industrial,12.098010097258538,-86.14779471071007,Managua,Managua,Nicaragua
338728314,,other,commercial,12.104585784117177,-86.2506821530698,Managua,Managua,Nicaragua
364263474,El Shaddai,community,church,12.108974464799815,-86.29732710895429,Managua,Managua,Nicaragua
364263481,,other,commercial,12.109118884991489,-86.29705788222435,Managua,Managua,Nicaragua
366414029,COMMEMA,other,public,12.133982878746366,-86.1957294738549,Managua,Managua,Nicaragua
364263472,Centro de Salud San Judas,health,,12.10856987033361,-86.29703240123871,Managua,Managua,Nicaragua
